playerID,name,position,leagueID
5303,Donis Avdijaj,Sub,Bundesliga
5323,Bernard Tekpetey,Sub,Bundesliga
4244,Karim Guédé,FW,Bundesliga
5750,Lorenzo Callegari,Sub,Ligue 1
5754,Boris Mathis,Sub,Ligue 1
3518,Jessy Moulin,GK,Ligue 1
5772,Anthony Maisonnial,GK,Ligue 1
5772,Anthony Maisonnial,Sub,Ligue 1
5668,Théo Pellenard,DL,Ligue 1
5650,Patrick Burner,DR,Ligue 1
5652,Walter Benítez,GK,Ligue 1
4742,David Oberhauser,GK,Ligue 1
4742,David Oberhauser,Sub,Ligue 1
5343,Hendrik Hansen,Sub,Bundesliga
304,Ashton Götz,DR,Bundesliga
5655,Flavien Tait,ML,Ligue 1
5558,Brandon Mason,Sub,Premier League
5558,Brandon Mason,DL,Premier League
1735,Jack Stephens,DC,Premier League
5586,Michael Folivi,Sub,Premier League
5550,Evandro,AMC,Premier League
4430,Joey Barton,MC,Premier League
5545,Wilfred Ndidi,MC,Premier League
5556,Ademola Lookman,Sub,Premier League
5543,Gabriel Jesus,FW,Premier League
5551,Omar Elabdellaoui,DR,Premier League
5554,Luciano Narsingh,Sub,Premier League
4406,Lazar Markovic,MR,Premier League
5549,Luka Milivojevic,MC,Premier League
976,Baily Cargill,Sub,Premier League
934,Axel Tuanzebe,Sub,Premier League
5563,Daniel Agyei,Sub,Premier League
4401,Emiliano Martinez,GK,Premier League
5576,James Husband,DL,Premier League
5571,Filip Lesniak,Sub,Premier League
5560,Scott McTominay,DMC,Premier League
1747,Kevin Long,DC,Premier League
5559,Dion Pereira,Sub,Premier League
5553,Declan Rice,DMC,Premier League
5601,Matt Worthington,Sub,Premier League
5575,Joel Pereira,GK,Premier League
5574,Demetri Mitchell,DL,Premier League
5597,Josh Harrop,FWL,Premier League
5598,Angel Gomes,Sub,Premier League
5548,Andrew Eleftheriou,Sub,Premier League
4906,Alberto Cerri,Sub,Serie A
4951,Grigoris Kastanos,Sub,Serie A
2031,Alessandro Rossi,Sub,Serie A
4942,Sofian Kiyine,Sub,Serie A
1627,Eddy Gnahore,MC,Ligue 1
1560,Leonel Vangioni,DL,Serie A
4938,Mame Thiam,FW,Serie A
4939,Alessandro Bastoni,DC,Serie A
4959,Filippo Melegoni,Sub,Serie A
4912,Paolo Faragò,Sub,Serie A
4904,Adrián Cubas,DMC,Ligue 1
4907,Bartosz Bereszynski,DR,Serie A
4937,Miha Zajc,Sub,Serie A
4450,Adel Taarabt,AMC,Serie A
4450,Adel Taarabt,Sub,Serie A
4930,Bruno Petkovic,Sub,Serie A
5026,Federico Serra,Sub,Serie A
3943,Sulley Muntari,MC,Serie A
4004,Mamadou Tounkara,Sub,Serie A
4936,Stefan Silva,Sub,Serie A
4922,Andrej Kotnik,Sub,Serie A
3763,Cazim Suljic,Sub,Serie A
4923,Boadu Maxwell Acosty,Sub,Serie A
1538,Samuel Gustafson,Sub,Serie A
4895,Andrea Pinamonti,FW,Serie A
4933,Leonardo Morosini,Sub,Serie A
1591,Giuseppe Cuomo,DC,Serie A
1624,Fabio Depaoli,DR,Serie A
1278,Andrea Fulignati,GK,Serie A
1158,Simone Scuffet,GK,Serie A
4941,Hans Hateboer,MR,Serie A
4903,Mamadou Coulibaly,MC,Serie A
1805,Rubinho,GK,Serie A
4934,Andrea Beghetto,DML,Serie A
4914,Han Kwang Song,Sub,Serie A
1388,Rafael Cabral,GK,Serie A
1175,Vincenzo Fiorillo,GK,Serie A
4905,Hrvoje Milicevic,Sub,Serie A
4902,Carlao,DC,Serie A
1498,Bryan Cabezas,Sub,Serie A
1413,Roberto Colombo,Sub,Serie A
3821,Rolando Mandragora,MC,Serie A
4924,Luca Crecco,Sub,Serie A
4955,Jan Mlakar,Sub,Serie A
1155,Andrija Balic,Sub,Serie A
4983,Arnel Jakupovic,Sub,Serie A
4935,Gennaro Ruggiero,MC,Serie A
4918,Patrick Cutrone,Sub,Serie A
1216,Ivan Vargic,GK,Serie A
4943,Emanuel Vignato,Sub,Serie A
1302,Emil Audero,GK,Serie A
4921,Giuseppe Borello,Sub,Serie A
4925,Giorgio Spizzichino,Sub,Serie A
1578,Luca Crosta,GK,Serie A
4913,Roberto Biancu,Sub,Serie A
1555,Bartlomiej Dragowski,GK,Serie A
4894,Trent Sainsbury,Sub,Serie A
5302,Guido Burgstaller,FW,Bundesliga
5230,Thomas Delaney,DMC,Bundesliga
5326,Ba-Muaka Simakala,Sub,Bundesliga
295,Heinz Lindner,GK,Bundesliga
295,Heinz Lindner,Sub,Bundesliga
5345,Mounir Bouziane,Sub,Bundesliga
4336,Raphael Framberger,DR,Bundesliga
5308,Terrence Boyd,FW,Bundesliga
5221,Leon Bailey,Sub,Bundesliga
5238,Jordan Torunarigha,DC,Bundesliga
5309,Federico Palacios,Sub,Bundesliga
5243,Dayotchanculle Upamecano,DC,Bundesliga
5289,Max Besuschkow,Sub,Bundesliga
5280,Hamit Altintop,DMC,Bundesliga
5281,Markus Steinhöfer,Sub,Bundesliga
5330,Dzenis Burnic,Sub,Bundesliga
5226,Walace,MC,Serie A
5299,Riechedly Bazoer,DMC,Bundesliga
4291,Marc-Oliver Kempf,DC,Bundesliga
5240,Ondrej Duda,AMC,Bundesliga
5261,Kevin Danso,DC,Bundesliga
5278,Patrick Banggaard,DC,Bundesliga
5279,Wilson Kamavuaka,DMC,Bundesliga
5258,László Bénes,Sub,Bundesliga
5255,Fabio Coltorti,GK,Bundesliga
5223,Vasilije Janjicic,Sub,Bundesliga
5233,Andersson Ordóñez,DC,Bundesliga
5296,Julius Kade,Sub,Bundesliga
51,Jannik Huth,GK,Bundesliga
5225,Bakery Jatta,Sub,Bundesliga
5297,Florian Baak,Sub,Bundesliga
2624,Djibril Sow,MC,Bundesliga
2698,Tom Starke,GK,Bundesliga
5322,Victor Osimhen,FW,Ligue 1
5260,Andreas Luthe,GK,Bundesliga
5298,Arne Maier,MC,Bundesliga
5364,Silas Zehnder,Sub,Bundesliga
5360,Weston McKennie,MC,Bundesliga
5187,Rubén Sánchez,Sub,La Liga
5049,Adrià Ortolá,GK,La Liga
5070,Nereo Champagne,GK,La Liga
2479,Toni Lato,DL,La Liga
2418,Álvaro Odriozola,DR,La Liga
5041,Benito Ramírez,Sub,La Liga
2468,Óscar,Sub,La Liga
5085,Marc Navarro,DR,La Liga
5104,Sverrir Ingi Ingason,DC,La Liga
5106,Aly Mallé,Sub,La Liga
4182,Gaztañaga,Sub,La Liga
5103,Martin Hongla,DC,La Liga
5031,Álvaro Lemos,DR,La Liga
5035,Alin Tosca,DC,La Liga
5153,Kévin Rodrigues,DL,La Liga
5046,Óscar Romero,Sub,La Liga
5082,Ola John,Sub,La Liga
5064,Dimitrios Siovas,DC,La Liga
4185,Erik Morán,DMC,La Liga
5089,Nikola Vujadinovic,DC,La Liga
5139,Raoul Loé,MC,La Liga
5032,Andrew Hjulsager,Sub,La Liga
2570,Nacho Gil,Sub,La Liga
5052,Walter Montoya,Sub,La Liga
5179,Jon Guridi,Sub,La Liga
5058,Carles Aleñá,Sub,La Liga
5142,Luis Perea,Sub,La Liga
5150,Pablo Fernández,Sub,La Liga
5136,Estupiñán,DL,La Liga
5102,Jhon Steven Mondragón,DC,La Liga
2519,Tejero,DR,La Liga
5079,Erik Exposito,FW,La Liga
5079,Erik Exposito,Sub,La Liga
5107,Entrena,Sub,La Liga
5081,Edu Expósito,MC,La Liga
5056,Marlon Santos,DC,Serie A
5033,Iván Villar,GK,La Liga
5132,Jean Carlos,Sub,La Liga
2415,David Soria,GK,La Liga
5140,Kike Barja,Sub,La Liga
5127,Davy Roef,GK,La Liga
5710,Hamidou Keyta,Sub,Ligue 1
5706,Dodi Lukebakio,FW,Bundesliga
5716,Felipe Pardo,Sub,Ligue 1
5732,Abdoulaye Bamba,DR,Ligue 1
5711,Exauce NGassaki,Sub,Ligue 1
5665,Bryan Passi,Sub,Ligue 1
5659,Nordi Mukiele,DR,Bundesliga
5643,Alhassan Wakaso,DMC,Ligue 1
5770,James Edward Lea Siliki,Sub,Ligue 1
5660,Lukas Pokorny,DC,Ligue 1
5682,Gonçalo Guedes,ML,La Liga
5704,Xeka,DMC,Ligue 1
5612,Anwar El Ghazi,Sub,Premier League
5662,Isaac Mbenza,Sub,Ligue 1
5663,Keagan Dolly,Sub,Ligue 1
5741,Jorginho,AMR,Ligue 1
5687,Firmin Ndombe Mubele,Sub,Ligue 1
5418,Vukasin Jovanovic,DC,Ligue 1
5618,Oussama Haddadi,DL,Ligue 1
4833,Dimitri Kevin Cavare,DR,Ligue 1
5724,Irvin Cardona,FW,Ligue 1
5719,Sérgio Oliveira,Sub,Ligue 1
5625,Kwon Chang-Hoon,Sub,Bundesliga
5607,Junior Alonso,DC,Ligue 1
5728,Hamza Mendyl,DL,Ligue 1
5721,Alexis Busin,Sub,Ligue 1
5709,Kenny Rocha Santos,Sub,Ligue 1
5651,Bassem Srarfi,Sub,Ligue 1
5761,Youssef Maziz,Sub,Ligue 1
5715,Prejuce Nakoulma,FW,Ligue 1
5757,Farid Boulaya,Sub,Ligue 1
5686,Digbo Maiga,MC,Ligue 1
5669,Alexis Thébaux,GK,Ligue 1
5702,Jordan Tell,Sub,Ligue 1
5689,Afonso Figueiredo,Sub,Ligue 1
5678,Eiji Kawashima,GK,Ligue 1
5745,Matthieu Udol,DL,Ligue 1
5685,Lamine Ghezali,Sub,Ligue 1
5733,Houssem Aouar,MC,Ligue 1
5681,Giovani Lo Celso,Sub,Premier League
5613,Gabriel,DC,Ligue 1
5615,Valentin Rosier,DR,Ligue 1
5606,Jorge,DL,Ligue 1
5738,Amine Bassi,AMC,Ligue 1
5753,Mickael Nade,DC,Ligue 1
5751,Hicham Mahou,Sub,Ligue 1
4709,Benjamin Leroy,GK,Ligue 1
5664,Killian Sanson,Sub,Ligue 1
3719,Seydou Sy,GK,Ligue 1
5748,Loic Badiashile,Sub,Ligue 1
5509,Hernani,MC,Serie A
4299,Jefferson Farfán,AMR,Bundesliga
4440,Esteban Cambiasso,MC,Premier League
1086,Dean Hammond,MC,Premier League
984,Mike Williamson,DC,Premier League
4404,Ryan Taylor,Sub,Premier League
4404,Ryan Taylor,MC,Premier League
4404,Ryan Taylor,DR,Premier League
4404,Ryan Taylor,DMC,Premier League
4419,Adam Armstrong,Sub,Premier League
4408,Steven Gerrard,MC,Premier League
4390,Robert Green,GK,Premier League
4392,Nedum Onuoha,DR,Premier League
4392,Nedum Onuoha,DC,Premier League
4444,Richard Dunne,DC,Premier League
4398,Clint Hill,DL,Premier League
4394,Karl Henry,MC,Premier League
4393,Yun Suk-Young,DL,Premier League
4396,Bobby Zamora,FW,Premier League
4433,Ron Vlaar,DC,Premier League
1004,Joe Cole,Sub,Premier League
4367,Eljero Elia,Sub,Premier League
4386,Nélson Oliveira,Sub,Premier League
1771,Reece Burke,DC,Premier League
4383,Carlton Cole,Sub,Premier League
4435,Nenê,Sub,Premier League
4421,Jason Shackell,DC,Premier League
4426,Michael Duff,DC,Premier League
4464,Matthew Taylor,ML,Premier League
4472,Marvin Sordell,Sub,Premier League
4425,Ross Wallace,Sub,Premier League
4387,Robin van Persie,FW,Premier League
4389,Chris Baird,Sub,Premier League
1008,Brown Ideye,FW,Premier League
4434,Didier Drogba,Sub,Premier League
4402,Yaya Sanogo,FW,Ligue 1
4442,Paulinho,MC,La Liga
4418,Frank Lampard,Sub,Premier League
4468,Dedryck Boyata,DC,Bundesliga
4415,Steve Harper,GK,Premier League
4410,Paul McShane,DC,Premier League
4413,Stephen Quinn,Sub,Premier League
4414,Sone Aluko,FW,Premier League
994,Aiden McGeady,AMR,Premier League
4437,Luke Garbutt,DL,Premier League
968,Liam Bridcutt,Sub,Premier League
4420,Sammy Ameobi,AML,Premier League
4397,Niko Kranjcar,Sub,Premier League
4399,Shaun Wright-Phillips,Sub,Premier League
4395,Junior Hoilett,Sub,Premier League
4467,Jazz Richards,Sub,Premier League
4445,Reece Grego-Cox,Sub,Premier League
4388,Anthony Réveillere,DL,Premier League
1788,Fredrik Ulvestad,MC,Premier League
1788,Fredrik Ulvestad,Sub,Premier League
4463,Tyler Blackett,DC,Premier League
4481,Isaiah Brown,Sub,Premier League
4400,Tomas Rosicky,Sub,Premier League
4473,William Buckley,Sub,Premier League
4475,Jed Steer,GK,Premier League
1041,Nathan Baker,DC,Premier League
4423,Steven Reid,Sub,Premier League
1035,Kenji Gorré,Sub,Premier League
4446,Brandon Comley,Sub,Premier League
4457,Cole Kpekawa,Sub,Premier League
1020,Elliot Lee,Sub,Premier League
4427,Andreas Weimann,Sub,Premier League
4409,Allan McGregor,GK,Premier League
4411,Alex Bruce,DC,Premier League
4471,Mohamed Diamé,MC,Premier League
4432,Michael Doughty,Sub,Premier League
4431,Armand Traore,Sub,Premier League
4443,Yannick Sagbo,Sub,Premier League
4439,Paul Konchesky,DL,Premier League
4462,Liam Rosenior,Sub,Premier League
4436,Shola Ameobi,Sub,Premier League
758,Mark Schwarzer,GK,Premier League
4438,Matt Upson,DC,Premier League
4391,Darnell Furlong,DR,Premier League
4429,Rio Ferdinand,DC,Premier League
918,Joey O&#039;Brien,DR,Premier League
4461,Tom Lawrence,Sub,Premier League
1790,Chuba Akpom,Sub,Premier League
1049,Ryan Seager,Sub,Premier League
4405,Florin Gardos,Sub,Premier League
1044,Oliver Shenton,Sub,Premier League
4384,Jussi Jääskeläinen,Sub,Premier League
4412,Maynor Figueroa,Sub,Premier League
4412,Maynor Figueroa,DML,Premier League
4412,Maynor Figueroa,DL,Premier League
4489,Oussama Assaidi,Sub,Premier League
4455,Jak Alnwick,GK,Premier League
3829,Silvestre Varela,DMR,Serie A
4488,Barry Bannan,Sub,Premier League
1759,Ben Hamer,GK,Premier League
912,Mikael Mandron,Sub,Premier League
1092,Diego Poyet,Sub,Premier League
4454,Tom Ince,AMC,Premier League
4497,Anthony Knockaert,MR,Premier League
4492,José Enrique,DL,Premier League
4492,José Enrique,Sub,Premier League
4448,Dwight Tiendalli,Sub,Premier League
4385,Guy Demel,Sub,Premier League
4385,Guy Demel,DR,Premier League
4493,Jozy Altidore,Sub,Premier League
4485,José Pozo,Sub,La Liga
3871,Lukas Podolski,Sub,Serie A
4491,Emmanuel Mayuka,Sub,Premier League
3814,Samuel Eto&#039;o,FW,Serie A
3814,Samuel Eto&#039;o,AMC,Premier League
3814,Samuel Eto&#039;o,Sub,Premier League
1062,Gerhard Tremmel,GK,Premier League
1062,Gerhard Tremmel,Sub,Premier League
4495,Liam Moore,DC,Premier League
4456,Chris Wood,FW,Premier League
1755,Jake Hesketh,AMR,Premier League
1755,Jake Hesketh,Sub,Premier League
4428,Daniel Lafferty,Sub,Premier League
4460,Brad Jones,GK,Premier League
4487,Jerome Thomas,Sub,Premier League
4447,Dominic Gape,Sub,Premier League
4416,Jason McCarthy,Sub,Premier League
4507,Haris Vuckic,Sub,Premier League
4508,Darren Bent,Sub,Premier League
4500,Kevin Doyle,Sub,Premier League
4469,Philippe Senderos,DC,Premier League
4499,Georgios Samaras,Sub,Premier League
4503,Ricardo Vaz Te,AML,Premier League
4505,Sebastián Blanco,Sub,Premier League
4513,Tom Thorpe,Sub,Premier League
4528,Alejandro Faurlin,Sub,Premier League
4528,Alejandro Faurlin,MC,Premier League
4530,Valentin Roberge,DC,Ligue 1
4531,Stuart O&#039;Keefe,Sub,Premier League
4531,Stuart O&#039;Keefe,MC,Premier League
1761,Lloyd Isgrove,Sub,Premier League
4532,Gary Taylor-Fletcher,Sub,Premier League
4479,Jason Davidson,Sub,Premier League
4479,Jason Davidson,DL,Premier League
4525,Anderson,Sub,Premier League
3815,Gonzalo Bergessio,Sub,Serie A
3848,Carlos Tévez,FW,Serie A
1952,Leonardo Fontanesi,DR,Serie A
3869,Dejan Lazarevic,Sub,Serie A
3866,Cesare Natali,Sub,Serie A
2022,Samir Ujkani,GK,Serie A
3842,Claudio Terzi,DC,Serie A
3818,Alassane Tambe,Sub,Serie A
3819,Zakarya Bergdich,ML,Serie A
3870,Nemanja Vidic,DC,Serie A
3873,Ezequiel Schelotto,DR,Premier League
1982,Anders Christiansen,MC,Serie A
1982,Anders Christiansen,Sub,Serie A
3896,Javier Saviola,Sub,Serie A
3895,Fernandinho,Sub,Serie A
3894,Alessandro Agostini,DL,Serie A
3909,Giuseppe Biava,DC,Serie A
3910,Cristiano Del Grosso,DL,Serie A
3906,Rolando Bianchi,Sub,Serie A
3885,José Basanta,DC,Serie A
3851,Federico Agliardi,GK,Serie A
3852,Gabriele Perico,DR,Serie A
3853,Daniele Capelli,DC,Serie A
1242,Luka Krajnc,DC,Serie A
1632,Francesco Renzetti,DL,Serie A
3859,Gaby Mudingayi,MC,Serie A
3861,Nicola Dalmonte,Sub,Serie A
3856,Milan Djuric,FW,Serie A
3854,Emmanuel Cascione,MC,Serie A
3849,Mariano Andújar,GK,Serie A
1639,Sebastiano Luperto,DC,Serie A
3904,Gian Filippo Felicioli,Sub,Serie A
3913,Antonio Balzano,DR,Serie A
3836,Alessandro Iacobucci,GK,Serie A
3830,Cristóbal Jorquera,MC,Serie A
3831,Abdelkader Ghezzal,Sub,Serie A
3832,Massimo Coda,FW,Serie A
3833,Andi Lila,MC,Serie A
3825,Álvaro González,Sub,Serie A
1392,Luigi Sepe,GK,Serie A
1941,Mattia Vitale,Sub,Serie A
3875,Rubén Botta,Sub,Serie A
3901,Guillermo Rodríguez,DC,Serie A
3899,Mattia Valoti,Sub,Serie A
3898,Gustavo Campanharo,Sub,Serie A
3880,Melker Hallberg,MC,Serie A
3880,Melker Hallberg,Sub,Serie A
3878,Alexandre Geijo,Sub,Serie A
3931,Vlada Avramov,GK,Serie A
3907,Giorgio Frezzolini,Sub,Serie A
3855,Giuseppe De Feudis,MC,Serie A
3857,Andrea Tabanelli,MC,Serie A
3858,Riccardo Cazzola,Sub,Serie A
3839,McDonald Mariga,Sub,Serie A
2030,Henrique,DC,Serie A
3850,Walter Gargano,DMC,Serie A
3810,Francesco Tavano,FW,Serie A
3886,David Pizarro,MC,Serie A
3823,Cristian Ledesma,Sub,Serie A
3823,Cristian Ledesma,MC,Serie A
3843,Francesco Della Rocca,Sub,Serie A
3897,Rafael Marques,DC,Serie A
3876,Ioannis Fetfatzidis,Sub,Serie A
1968,Ricardo Bagadur,Sub,Serie A
3838,Alessandro Lucarelli,DC,Serie A
3893,Lukas Haraslin,Sub,Serie A
1990,Jeremy Broh,Sub,Serie A
3912,Giandomenico Mesto,Sub,Serie A
3863,Massimo Volta,DC,Serie A
3864,Stefano Lucchini,DC,Serie A
3847,Andrea Pirlo,MC,Serie A
3872,George Puscas,Sub,Serie A
3890,Daniele Galloppa,Sub,Serie A
3835,Mirko Esposito,Sub,Serie A
3860,Zé Eduardo,MC,Serie A
3928,Richmond Boakye,Sub,Serie A
3908,Lorenzo Rosseti,Sub,Serie A
3905,Alessandro Mastalli,Sub,Serie A
3948,Simone Rosso,Sub,Serie A
3826,Migjen Basha,Sub,Serie A
3822,Luis Pedro Cavanda,DR,Serie A
3929,Lionel Scaloni,Sub,Serie A
3933,Davide Di Molfetta,Sub,Serie A
3914,Alejandro González,DR,Serie A
2052,Simone Pontisso,Sub,Serie A
3816,Federico Balzaretti,DL,Serie A
1479,Alberto Pomini,GK,Serie A
3868,Paolo Bianco,Sub,Serie A
1625,Walter Bressan,GK,Serie A
3889,Constantin Nica,Sub,Serie A
3924,Hördur Bjorgvin Magnusson,DL,Serie A
3925,Gabriele Moncini,Sub,Serie A
3834,Ishak Belfodil,FW,Bundesliga
3958,Nico Pulzetti,Sub,Serie A
3865,Davide Succi,Sub,Serie A
3837,Fabiano Santacroce,DC,Serie A
3891,Giuseppe Prestia,Sub,Serie A
3922,Diego Novaretti,Sub,Serie A
2002,Francesco Bolzoni,MC,Serie A
2002,Francesco Bolzoni,Sub,Serie A
3937,Daniele Conti,MC,Serie A
3936,Andrea Cossu,Sub,Serie A
3936,Andrea Cossu,FWL,Serie A
3923,Ederson,Sub,Serie A
3938,Francesco Pisano,DR,Serie A
3932,Ivan Martic,DR,Serie A
3961,Josef Husbauer,Sub,Serie A
3817,Ashley Cole,DL,Serie A
3812,Michele Somma,Sub,Serie A
3970,Cristian Rodríguez,Sub,La Liga
3915,Caio,Sub,Serie A
3967,Michael Essien,Sub,Serie A
3967,Michael Essien,MC,Serie A
3964,Gaston Camara,Sub,Serie A
3882,Isaac Donkor,Sub,Serie A
3882,Isaac Donkor,DR,Serie A
3824,Bruno Pereirinha,Sub,Serie A
3824,Bruno Pereirinha,DR,Serie A
3824,Bruno Pereirinha,DL,Serie A
3981,Simone Benedetti,DC,Serie A
3811,Joshua Brillante,Sub,Serie A
3992,Soufiane Bidaoui,Sub,Serie A
3995,Mounir El Hamdaoui,Sub,Serie A
3997,Antonio Mazzotta,Sub,Serie A
3997,Antonio Mazzotta,DML,Serie A
3998,Luca Valzania,MC,Serie A
4005,Pablo Daniel Osvaldo,Sub,Serie A
4009,Facundo Lescano,Sub,Serie A
3877,Nicola Pozzi,Sub,Serie A
3960,Salvatore Masiello,Sub,Serie A
3985,Sebastian Giovinco,Sub,Serie A
3983,Jean-François Gillet,GK,Serie A
3990,Luca Antonini,Sub,Serie A
3927,Alessio Cragno,GK,Serie A
3988,Nenê,Sub,Serie A
4011,Manuel Coppola,MC,Serie A
4010,Luca Garritano,Sub,Serie A
3986,Nicola Bellomo,Sub,Serie A
4022,Granddi N&#039;Goyi,Sub,Serie A
3989,Salvatore Molina,MC,Serie A
4017,Juan Sánchez Miño,Sub,Serie A
3879,Alexis Zapata,Sub,Serie A
4001,Stefan Ristovski,DMR,Serie A
4003,Gianluca Sansone,Sub,Serie A
3987,Lucas Souza,MC,Serie A
3987,Lucas Souza,AMC,Serie A
3987,Lucas Souza,Sub,Serie A
4019,Marcelo Larrondo,FW,Serie A
4012,Davide Moro,Sub,Serie A
3841,Simon Makienok,Sub,Serie A
4002,Francesco Fedato,Sub,Serie A
4000,Nicola Belmonte,Sub,Serie A
4024,Michu,AMC,Serie A
4016,Edimar,DL,La Liga
4026,Paulo Barreto,Sub,Serie A
4031,Jonathan,MR,Serie A
4031,Jonathan,DMR,Serie A
4027,Sol Bamba,DC,Premier League
3845,João Silva,Sub,Serie A
3884,Marco Marchionni,DMC,Serie A
4029,Tiberio Guarente,Sub,Serie A
4008,Franco Mussis,Sub,Serie A
4278,Miso Brecko,DR,Bundesliga
4270,Andreas Beck,DR,Bundesliga
4287,Sejad Salihovic,Sub,Bundesliga
4239,Sebastian Kehl,DMC,Bundesliga
4281,Cedrick Makiadi,Sub,Bundesliga
4272,Anderson,DC,Bundesliga
4274,Nélson Haedo Valdez,Sub,Bundesliga
4241,Pavel Krmas,DC,Bundesliga
4256,Lukas Kruse,GK,Bundesliga
4295,Marc Vucinovic,Sub,Bundesliga
4258,Uwe Hünemeier,DC,Bundesliga
4231,Rafa,DC,Bundesliga
4259,Daniel Brückner,DL,Bundesliga
4265,Süleyman Koc,MR,Bundesliga
4260,Patrick Ziegler,DMC,Bundesliga
4266,Marvin Bakalorz,MC,Bundesliga
4296,Moritz Stoppelkamp,ML,Bundesliga
4263,Srdjan Lakic,FW,Bundesliga
4264,Mahir Saglik,Sub,Bundesliga
4261,Jens Wemmer,DR,Bundesliga
4234,Simon Rolfes,Sub,Bundesliga
416,Gianluca Gaudino,Sub,Bundesliga
416,Gianluca Gaudino,MC,Bundesliga
4330,Lukas Görtler,Sub,Bundesliga
4282,Marcell Jansen,ML,Bundesliga
4237,Marcel Ndjeng,DR,Bundesliga
4249,Mensur Mujdza,DR,Bundesliga
4249,Mensur Mujdza,Sub,Bundesliga
4242,Stefan Mitrovic,DC,Ligue 1
4238,John Heitinga,DC,Bundesliga
4293,Didier Ya Konan,Sub,Bundesliga
4253,Nikolce Noveski,DC,Bundesliga
4257,Michael Heinloth,DR,Bundesliga
4300,Tranquillo Barnetta,Sub,Bundesliga
4268,Christian Strohdiek,DC,Bundesliga
4297,Stefan Kutschke,Sub,Bundesliga
4286,Adam Matuschyk,Sub,Bundesliga
143,Bard Finne,Sub,Bundesliga
4277,Daniel Halfar,Sub,Bundesliga
4312,Marnon Busch,Sub,Bundesliga
4273,Alexander Madlung,DC,Bundesliga
4276,Slawomir Peszko,Sub,Bundesliga
4285,Thomas Bröker,Sub,Bundesliga
428,Max Grün,GK,Bundesliga
4235,Petr Jirácek,Sub,Bundesliga
4315,Marius Stankevicius,Sub,Bundesliga
4315,Marius Stankevicius,DR,Bundesliga
4317,Hajime Hosogai,DMC,Bundesliga
2677,Shawn Parker,Sub,Bundesliga
4267,Florian Hartherz,DL,Bundesliga
4279,Raphael Wolf,GK,Bundesliga
410,Levent Aycicek,Sub,Bundesliga
4275,Lucas Piazon,Sub,Bundesliga
4307,Jan Schlaudraff,Sub,Bundesliga
4262,Alban Meha,ML,Bundesliga
4240,Jeremy Dudziak,Sub,Bundesliga
4311,Idir Ouali,ML,Bundesliga
2670,Sascha Burchert,Sub,Bundesliga
2670,Sascha Burchert,GK,Bundesliga
4329,Marvin Ducksch,Sub,Bundesliga
4328,Jerome Kiesewetter,Sub,Bundesliga
4283,Mohamed Gouaida,ML,Bundesliga
4283,Mohamed Gouaida,Sub,Bundesliga
4283,Mohamed Gouaida,AML,Bundesliga
4333,Ronny Marcos,DL,Bundesliga
4294,Oliver Kirch,DR,Bundesliga
4290,Nikola Djurdjic,Sub,Bundesliga
4325,João Pereira,DR,Bundesliga
4289,Dani Schahin,Sub,Bundesliga
4301,Timon Wellenreuther,GK,Bundesliga
4309,Atsuto Uchida,DR,Bundesliga
389,Maurice Hirsch,DMC,Bundesliga
2686,Fabian Giefer,GK,Bundesliga
4338,Sercan Sararer,AMR,Bundesliga
4334,Mirnes Pepic,Sub,Bundesliga
4255,Stefanos Kapino,GK,Bundesliga
4255,Stefanos Kapino,Sub,Bundesliga
4344,Florian Kath,Sub,Bundesliga
4342,Christian Pander,Sub,Bundesliga
4342,Christian Pander,DL,Bundesliga
4366,Sebastian Freis,FW,Bundesliga
4348,Tolgay Arslan,MC,Serie A
4349,Richard Strebinger,Sub,Bundesliga
4349,Richard Strebinger,GK,Bundesliga
4360,Timo Hildebrand,GK,Bundesliga
4347,Philipp Zulechner,Sub,Bundesliga
2676,Erik Thommy,Sub,Bundesliga
4346,Sebastian Kerk,Sub,Bundesliga
4354,Petar Sliskovic,Sub,Bundesliga
4355,Patrick Pflücke,Sub,Bundesliga
4352,Ronny Philp,Sub,Bundesliga
4362,Junior Malanda,Sub,Bundesliga
4316,Kai Herdling,Sub,Bundesliga
4372,Ludovic Obraniak,AMC,Bundesliga
4372,Ludovic Obraniak,Sub,Bundesliga
4370,Stefan Thesker,DL,Bundesliga
4370,Stefan Thesker,Sub,Bundesliga
4233,Thorsten Kirschbaum,GK,Bundesliga
4371,Chinedu Obasi,Sub,Bundesliga
4323,Julian Green,Sub,Bundesliga
4373,Valmir Nafiu,Sub,Bundesliga
4361,Martin Lanig,Sub,Bundesliga
4353,Marcel de Jong,DL,Bundesliga
4363,Thomas Bertels,Sub,Bundesliga
4374,Matti Steinmann,DMC,Bundesliga
4356,Julian Koch,Sub,Bundesliga
4379,Mitsuru Maruoka,Sub,Bundesliga
4377,Joseph-Claude Gyau,Sub,Bundesliga
4378,Tolcay Cigerci,Sub,Bundesliga
4054,Pablo Hervías,Sub,La Liga
4075,Loukas Vyntra,DC,La Liga
4074,Kalu Uche,FW,La Liga
4071,Íñigo López,DC,La Liga
4072,Deivid,DC,La Liga
4072,Deivid,DMC,La Liga
4152,Luso,DMC,La Liga
4146,Fidel,ML,La Liga
4079,Patrick Ekeng,Sub,La Liga
4069,Fede Vico,Sub,La Liga
4078,Adrián Gunino,DR,La Liga
4093,Xavi,MC,La Liga
